train_loss,eval_loss,train_acc,eval_acc
2.2893784046173096,2.277827262878418,13.892,14.530000000000001
2.2611183166503905,2.255580425262451,16.276,17.16
2.2469115257263184,2.2460520267486572,18.398000000000003,18.16
2.24033522605896,2.245164394378662,19.06,18.35
2.24033522605896,2.2448134422302246,19.06,18.32
2.24033522605896,2.244994640350342,19.06,18.47
2.24033522605896,2.245293378829956,19.06,18.240000000000002
2.24033522605896,2.245051622390747,19.06,18.45
2.24033522605896,2.244964361190796,19.06,18.42
2.24033522605896,2.2452890872955322,19.06,18.27
2.24033522605896,2.2450146675109863,19.06,18.45
2.24033522605896,2.245168447494507,19.06,18.38
2.24033522605896,2.24466872215271,19.06,18.45
2.24033522605896,2.2449851036071777,19.06,18.47
2.24033522605896,2.2453842163085938,19.06,18.279999999999998
2.24033522605896,2.2448365688323975,19.06,18.4
2.24033522605896,2.2449517250061035,19.06,18.4
2.24033522605896,2.2452797889709473,19.06,18.279999999999998
2.24033522605896,2.245157241821289,19.06,18.42
