train_loss,eval_loss,train_acc,eval_acc
1.5824825763702393,1.5990098714828491,87.8925,86.16
1.5764356851577759,1.6012550592422485,88.5175,85.98
1.5713855028152466,1.5973451137542725,89.045,86.31
1.563859224319458,1.5911651849746704,89.8375,86.95
1.5613924264907837,1.5901700258255005,90.11,87.06
1.5577384233474731,1.588889479637146,90.53999999999999,87.18
1.5574978590011597,1.5857232809066772,90.56,87.5
1.5571298599243164,1.5913342237472534,90.615,86.87
1.5527913570404053,1.5886118412017822,91.05250000000001,87.22
1.556683897972107,1.5905921459197998,90.67,86.95
1.5549837350845337,1.5900278091430664,90.8575,87.14
1.5535330772399902,1.5888210535049438,90.995,87.15
1.552739143371582,1.5865585803985596,91.13,87.42
1.551666498184204,1.5869293212890625,91.22,87.39
1.5495851039886475,1.5853068828582764,91.4325,87.4
1.548121452331543,1.5864362716674805,91.6375,87.39
1.5472815036773682,1.586409330368042,91.73,87.39
1.5474929809570312,1.5830308198928833,91.655,87.75
1.54656183719635,1.583858847618103,91.7525,87.69
1.5453671216964722,1.5837507247924805,91.875,87.67
1.5464897155761719,1.584322214126587,91.75999999999999,87.67
1.5452739000320435,1.5841875076293945,91.92,87.64
1.5473648309707642,1.5830436944961548,91.5925,87.78
1.5458484888076782,1.5837180614471436,91.815,87.67
1.5464768409729004,1.583681583404541,91.7775,87.71
1.54586923122406,1.5845987796783447,91.7925,87.7
1.5452954769134521,1.5842887163162231,91.845,87.63
1.5442898273468018,1.5844688415527344,91.965,87.52
1.5443193912506104,1.5836403369903564,91.9625,87.71
1.5445715188980103,1.58315908908844,91.9975,87.75
1.5450655221939087,1.5834758281707764,91.8925,87.71
1.5437119007110596,1.5822548866271973,92.045,87.94
1.5442734956741333,1.5832048654556274,91.9775,87.74
1.5439664125442505,1.5836381912231445,91.99249999999999,87.76
1.5434421300888062,1.5835039615631104,92.065,87.78
